model,strategy,file,base_task,status,ncloc,sqale_index,cognitive_complexity,complexity,code_smells,pass_val,fqs
PolyCoder-2.7B,I,KappaCalculatorFail.py,KappaCalculator,Fail,12.0,21.0,4.0,4.0,6.0,0.0,0.0
PolyCoder-2.7B,I,LemmatizationFail.py,Lemmatization,Fail,25.0,0.0,8.0,8.0,0.0,0.0,0.0
PolyCoder-2.7B,I,LongestWordSuccess.py,LongestWord,Success,16.0,2.0,4.0,6.0,1.0,1.0,0.9875
PolyCoder-2.7B,I,MahjongConnectFail.py,MahjongConnect,Fail,28.0,4.0,12.0,14.0,2.0,0.0,0.0
PolyCoder-2.7B,I,ManacherFail.py,Manacher,Fail,12.0,0.0,2.0,4.0,0.0,0.0,0.0
PolyCoder-2.7B,I,MetricsCalculator2Fail.py,MetricsCalculator2,Fail,19.0,10.0,6.0,5.0,2.0,0.0,0.0
PolyCoder-2.7B,I,MetricsCalculatorFail.py,MetricsCalculator,Fail,31.0,0.0,2.0,8.0,0.0,0.0,0.0
PolyCoder-2.7B,I,MinesweeperGameFail.py,MinesweeperGame,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,I,MovieBookingSystemFail.py,MovieBookingSystem,Fail,17.0,0.0,4.0,6.0,0.0,0.0,0.0
PolyCoder-2.7B,I,MovieTicketDBFail.py,MovieTicketDB,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,I,MusicPlayerSuccess.py,MusicPlayer,Success,47.0,0.0,12.0,15.0,0.0,1.0,1.0
PolyCoder-2.7B,I,NLPDataProcessor2Fail.py,NLPDataProcessor2,Fail,61.0,113.0,1.0,2.0,2.0,0.0,0.0
PolyCoder-2.7B,I,NLPDataProcessorFail.py,NLPDataProcessor,Fail,12.0,0.0,3.0,6.0,0.0,0.0,0.0
PolyCoder-2.7B,I,NumberConverterFail.py,NumberConverter,Fail,13.0,30.0,,6.0,6.0,0.0,0.0
PolyCoder-2.7B,I,NumberWordFormatterFail.py,NumberWordFormatter,Fail,36.0,0.0,10.0,9.0,0.0,0.0,0.0
PolyCoder-2.7B,I,NumericEntityUnescaperFail.py,NumericEntityUnescaper,Fail,5.0,5.0,,2.0,1.0,0.0,0.0
PolyCoder-2.7B,I,OrderFail.py,Order,Fail,24.0,0.0,5.0,7.0,0.0,0.0,0.0
PolyCoder-2.7B,I,PageUtilFail.py,PageUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,I,PDFHandlerFail.py,PDFHandler,Fail,17.0,0.0,2.0,5.0,0.0,0.0,0.0
PolyCoder-2.7B,I,PersonRequestFail.py,PersonRequest,Fail,17.0,26.0,3.0,7.0,7.0,0.0,0.0
PolyCoder-2.7B,I,PushBoxGameFail.py,PushBoxGame,Fail,50.0,0.0,9.0,8.0,0.0,0.0,0.0
PolyCoder-2.7B,I,RegexUtilsFail.py,RegexUtils,Fail,26.0,0.0,4.0,12.0,0.0,0.0,0.0
PolyCoder-2.7B,I,RPGCharacterFail.py,RPGCharacter,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,I,ServerFail.py,Server,Fail,25.0,0.0,6.0,9.0,0.0,0.0,0.0
PolyCoder-2.7B,I,ShoppingCartFail.py,ShoppingCart,Fail,11.0,0.0,,5.0,0.0,0.0,0.0
PolyCoder-2.7B,I,SignInSystemFail.py,SignInSystem,Fail,24.0,0.0,6.0,9.0,0.0,0.0,0.0
PolyCoder-2.7B,I,SnakeFail.py,Snake,Fail,30.0,6.0,2.0,6.0,3.0,0.0,0.0
PolyCoder-2.7B,I,SplitSentenceFail.py,SplitSentence,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,I,SQLGeneratorFail.py,SQLGenerator,Fail,21.0,0.0,3.0,10.0,0.0,0.0,0.0
PolyCoder-2.7B,I,SQLQueryBuilderFail.py,SQLQueryBuilder,Fail,9.0,20.0,,4.0,4.0,0.0,0.0
PolyCoder-2.7B,I,Statistics3Fail.py,Statistics3,Fail,16.0,35.0,,7.0,7.0,0.0,0.0
PolyCoder-2.7B,I,StockPortfolioTrackerFail.py,StockPortfolioTracker,Fail,21.0,0.0,2.0,8.0,0.0,0.0,0.0
PolyCoder-2.7B,I,StudentDatabaseProcessorFail.py,StudentDatabaseProcessor,Fail,12.0,0.0,,5.0,0.0,0.0,0.0
PolyCoder-2.7B,I,TextFileProcessorFail.py,TextFileProcessor,Fail,80.0,0.0,2.0,6.0,0.0,0.0,0.0
PolyCoder-2.7B,I,ThermostatFail.py,Thermostat,Fail,33.0,0.0,4.0,10.0,0.0,0.0,0.0
PolyCoder-2.7B,I,TicTacToeFail.py,TicTacToe,Fail,18.0,2.0,4.0,8.0,1.0,0.0,0.0
PolyCoder-2.7B,I,TimeUtilsFail.py,TimeUtils,Fail,19.0,30.0,,8.0,6.0,0.0,0.0
PolyCoder-2.7B,I,TriCalculatorFail.py,TriCalculator,Fail,14.0,5.0,,6.0,1.0,0.0,0.0
PolyCoder-2.7B,I,TwentyFourPointGameFail.py,TwentyFourPointGame,Fail,19.0,5.0,7.0,10.0,1.0,0.0,0.0
PolyCoder-2.7B,I,URLHandlerFail.py,URLHandler,Fail,13.0,0.0,,6.0,0.0,0.0,0.0
PolyCoder-2.7B,I,UrlPathFail.py,UrlPath,Fail,87.0,48.0,53.0,30.0,2.0,0.0,0.0
PolyCoder-2.7B,I,UserLoginDBFail.py,UserLoginDB,Fail,15.0,0.0,,5.0,0.0,0.0,0.0
PolyCoder-2.7B,I,VectorUtilFail.py,VectorUtil,Fail,15.0,20.0,1.0,5.0,4.0,0.0,0.0
PolyCoder-2.7B,I,VendingMachineFail.py,VendingMachine,Fail,24.0,0.0,3.0,9.0,0.0,0.0,0.0
PolyCoder-2.7B,I,WarehouseFail.py,Warehouse,Fail,34.0,5.0,12.0,13.0,1.0,0.0,0.0
PolyCoder-2.7B,I,WeatherSystemFail.py,WeatherSystem,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,I,Words2NumbersFail.py,Words2Numbers,Fail,29.0,0.0,8.0,9.0,0.0,0.0,0.0
PolyCoder-2.7B,I,XMLProcessorFail.py,XMLProcessor,Fail,22.0,0.0,,5.0,0.0,0.0,0.0
PolyCoder-2.7B,I,ZipFileProcessorFail.py,ZipFileProcessor,Fail,37.0,0.0,5.0,6.0,0.0,0.0,0.0
santacoder-1.1B,H,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,AreaCalculatorFail.py,AreaCalculator,Fail,9.0,0.0,,6.0,0.0,0.0,0.0
santacoder-1.1B,H,ArgumentParserFail.py,ArgumentParser,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ArrangementCalculatorFail.py,ArrangementCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,AssessmentSystemFail.py,AssessmentSystem,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,5.0,0.0,,3.0,0.0,0.0,0.0
santacoder-1.1B,H,AvgPartitionFail.py,AvgPartition,Fail,15.0,5.0,1.0,5.0,1.0,0.0,0.0
santacoder-1.1B,H,BalancedBracketsFail.py,BalancedBrackets,Fail,22.0,10.0,10.0,8.0,1.0,0.0,0.0
santacoder-1.1B,H,BankAccountFail.py,BankAccount,Fail,27.0,0.0,1.0,10.0,0.0,0.0,0.0
santacoder-1.1B,H,BigNumCalculatorFail.py,BigNumCalculator,Fail,9.0,0.0,,4.0,0.0,0.0,0.0
santacoder-1.1B,H,BinaryDataProcessorFail.py,BinaryDataProcessor,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,BitStatusUtilFail.py,BitStatusUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,BlackjackGameFail.py,BlackjackGame,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,BookManagementDBFail.py,BookManagementDB,Fail,13.0,0.0,,8.0,0.0,0.0,0.0
santacoder-1.1B,H,BookManagementFail.py,BookManagement,Fail,8.0,0.0,,6.0,0.0,0.0,0.0
santacoder-1.1B,H,BoyerMooreSearchFail.py,BoyerMooreSearch,Fail,12.0,6.0,1.0,7.0,3.0,0.0,0.0
santacoder-1.1B,H,CalculatorFail.py,Calculator,Fail,16.0,0.0,1.0,6.0,0.0,0.0,0.0
santacoder-1.1B,H,CalendarUtilFail.py,CalendarUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,CamelCaseMapFail.py,CamelCaseMap,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ChandrasekharSieveFail.py,ChandrasekharSieve,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ChatFail.py,Chat,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ClassRegistrationSystemFail.py,ClassRegistrationSystem,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ClassroomFail.py,Classroom,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,CombinationCalculatorFail.py,CombinationCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ComplexCalculatorFail.py,ComplexCalculator,Fail,11.0,5.0,,5.0,1.0,0.0,0.0
santacoder-1.1B,H,CookiesUtilFail.py,CookiesUtil,Fail,31.0,0.0,1.0,14.0,0.0,0.0,0.0
santacoder-1.1B,H,CSVProcessorFail.py,CSVProcessor,Fail,15.0,13.0,1.0,6.0,3.0,0.0,0.0
santacoder-1.1B,H,CurrencyConverterFail.py,CurrencyConverter,Fail,15.0,0.0,,5.0,0.0,0.0,0.0
santacoder-1.1B,H,DatabaseProcessorFail.py,DatabaseProcessor,Fail,66.0,10.0,1.0,14.0,1.0,0.0,0.0
santacoder-1.1B,H,DataStatistics2Fail.py,DataStatistics2,Fail,10.0,0.0,,7.0,0.0,0.0,0.0
santacoder-1.1B,H,DataStatistics4Fail.py,DataStatistics4,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,DataStatisticsFail.py,DataStatistics,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,DecryptionUtilsFail.py,DecryptionUtils,Fail,6.0,0.0,,4.0,0.0,0.0,0.0
santacoder-1.1B,H,DiscountStrategyFail.py,DiscountStrategy,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,DocFileHandlerFail.py,DocFileHandler,Fail,68.0,5.0,4.0,16.0,1.0,0.0,0.0
santacoder-1.1B,H,EightPuzzleFail.py,EightPuzzle,Fail,11.0,0.0,1.0,6.0,0.0,0.0,0.0
santacoder-1.1B,H,EmailClientFail.py,EmailClient,Fail,12.0,0.0,,7.0,0.0,0.0,0.0
santacoder-1.1B,H,EncryptionUtilsFail.py,EncryptionUtils,Fail,6.0,0.0,,4.0,0.0,0.0,0.0
santacoder-1.1B,H,ExcelProcessorFail.py,ExcelProcessor,Fail,8.0,7.0,,5.0,2.0,0.0,0.0
santacoder-1.1B,H,ExpressionCalculatorFail.py,ExpressionCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,FitnessTrackerFail.py,FitnessTracker,Fail,14.0,7.0,,5.0,2.0,0.0,0.0
santacoder-1.1B,H,GomokuGameFail.py,GomokuGame,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,HotelSuccess.py,Hotel,Success,31.0,18.0,1.0,7.0,1.0,1.0,0.9419354838709677
santacoder-1.1B,H,HRManagementSystemFail.py,HRManagementSystem,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,HtmlUtilFail.py,HtmlUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ImageProcessorFail.py,ImageProcessor,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,InterpolationFail.py,Interpolation,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,IPAddressFail.py,IPAddress,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,IpUtilFail.py,IpUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,JobMarketplaceFail.py,JobMarketplace,Fail,11.0,0.0,,8.0,0.0,0.0,0.0
santacoder-1.1B,H,JSONProcessorFail.py,JSONProcessor,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,KappaCalculatorFail.py,KappaCalculator,Fail,8.0,8.0,,3.0,4.0,0.0,0.0
santacoder-1.1B,H,LemmatizationFail.py,Lemmatization,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,LongestWordFail.py,LongestWord,Fail,127.0,0.0,,3.0,0.0,0.0,0.0
santacoder-1.1B,H,MahjongConnectFail.py,MahjongConnect,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ManacherFail.py,Manacher,Fail,9.0,0.0,1.0,5.0,0.0,0.0,0.0
santacoder-1.1B,H,MetricsCalculator2Fail.py,MetricsCalculator2,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,MetricsCalculatorFail.py,MetricsCalculator,Fail,16.0,0.0,,7.0,0.0,0.0,0.0
santacoder-1.1B,H,MinesweeperGameFail.py,MinesweeperGame,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,MovieBookingSystemFail.py,MovieBookingSystem,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,MovieTicketDBFail.py,MovieTicketDB,Fail,12.0,0.0,,6.0,0.0,0.0,0.0
santacoder-1.1B,H,MusicPlayerSuccess.py,MusicPlayer,Success,13.0,0.0,,9.0,0.0,1.0,1.0
santacoder-1.1B,H,NLPDataProcessor2Fail.py,NLPDataProcessor2,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,NLPDataProcessorFail.py,NLPDataProcessor,Fail,4.0,0.0,,3.0,0.0,0.0,0.0
santacoder-1.1B,H,NumberConverterFail.py,NumberConverter,Fail,13.0,0.0,,6.0,0.0,0.0,0.0
santacoder-1.1B,H,NumberWordFormatterFail.py,NumberWordFormatter,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,NumericEntityUnescaperFail.py,NumericEntityUnescaper,Fail,34.0,5.0,9.0,58.0,1.0,0.0,0.0
santacoder-1.1B,H,OrderFail.py,Order,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,PageUtilFail.py,PageUtil,Fail,9.0,0.0,,4.0,0.0,0.0,0.0
santacoder-1.1B,H,PDFHandlerFail.py,PDFHandler,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,PersonRequestFail.py,PersonRequest,Fail,8.0,11.0,,4.0,4.0,0.0,0.0
santacoder-1.1B,H,PushBoxGameFail.py,PushBoxGame,Fail,62.0,0.0,16.0,15.0,0.0,0.0,0.0
santacoder-1.1B,H,RegexUtilsFail.py,RegexUtils,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,RPGCharacterFail.py,RPGCharacter,Fail,63.0,0.0,1.0,17.0,0.0,0.0,0.0
santacoder-1.1B,H,ServerFail.py,Server,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ShoppingCartFail.py,ShoppingCart,Fail,8.0,0.0,,6.0,0.0,0.0,0.0
santacoder-1.1B,H,SignInSystemFail.py,SignInSystem,Fail,94.0,12.0,,13.0,6.0,0.0,0.0
santacoder-1.1B,H,SnakeFail.py,Snake,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,SplitSentenceFail.py,SplitSentence,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,SQLGeneratorFail.py,SQLGenerator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,SQLQueryBuilderFail.py,SQLQueryBuilder,Fail,9.0,0.0,,4.0,0.0,0.0,0.0
santacoder-1.1B,H,Statistics3Fail.py,Statistics3,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,StockPortfolioTrackerFail.py,StockPortfolioTracker,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,StudentDatabaseProcessorFail.py,StudentDatabaseProcessor,Fail,20.0,0.0,1.0,6.0,0.0,0.0,0.0
santacoder-1.1B,H,TextFileProcessorFail.py,TextFileProcessor,Fail,19.0,0.0,1.0,7.0,0.0,0.0,0.0
santacoder-1.1B,H,ThermostatFail.py,Thermostat,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,TicTacToeFail.py,TicTacToe,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,TimeUtilsFail.py,TimeUtils,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,TriCalculatorFail.py,TriCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,TwentyFourPointGameFail.py,TwentyFourPointGame,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,URLHandlerFail.py,URLHandler,Fail,8.0,0.0,,6.0,0.0,0.0,0.0
santacoder-1.1B,H,UrlPathFail.py,UrlPath,Fail,19.0,5.0,1.0,8.0,1.0,0.0,0.0
santacoder-1.1B,H,UserLoginDBFail.py,UserLoginDB,Fail,10.0,0.0,,7.0,0.0,0.0,0.0
santacoder-1.1B,H,VectorUtilFail.py,VectorUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,VendingMachineFail.py,VendingMachine,Fail,11.0,0.0,,8.0,0.0,0.0,0.0
santacoder-1.1B,H,WarehouseFail.py,Warehouse,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,WeatherSystemFail.py,WeatherSystem,Fail,13.0,0.0,1.0,6.0,0.0,0.0,0.0
santacoder-1.1B,H,Words2NumbersFail.py,Words2Numbers,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,XMLProcessorFail.py,XMLProcessor,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,H,ZipFileProcessorFail.py,ZipFileProcessor,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,C,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,99.0,5.0,7.0,7.0,109.0,0.0,0.0
santacoder-1.1B,C,AreaCalculatorFail.py,AreaCalculator,Fail,14.0,0.0,,6.0,0.0,0.0,0.0
santacoder-1.1B,C,ArgumentParserFail.py,ArgumentParser,Fail,31.0,0.0,14.0,12.0,0.0,0.0,0.0
santacoder-1.1B,C,ArrangementCalculatorFail.py,ArrangementCalculator,Fail,25.0,10.0,6.0,10.0,2.0,0.0,0.0
santacoder-1.1B,C,AssessmentSystemSuccess.py,AssessmentSystem,Success,25.0,0.0,6.0,12.0,0.0,1.0,1.0
santacoder-1.1B,C,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,8.0,0.0,,3.0,1.0,0.0,0.0
santacoder-1.1B,C,AvgPartitionFail.py,AvgPartition,Fail,18.0,5.0,3.0,5.0,1.0,0.0,0.0
santacoder-1.1B,C,BalancedBracketsFail.py,BalancedBrackets,Fail,20.0,10.0,9.0,7.0,1.0,0.0,0.0
santacoder-1.1B,C,BankAccountFail.py,BankAccount,Fail,24.0,0.0,5.0,9.0,0.0,0.0,0.0
santacoder-1.1B,C,BigNumCalculatorFail.py,BigNumCalculator,Fail,7.0,15.0,,3.0,3.0,0.0,0.0
santacoder-1.1B,C,BinaryDataProcessorFail.py,BinaryDataProcessor,Fail,13.0,0.0,,5.0,0.0,0.0,0.0
santacoder-1.1B,C,BitStatusUtilFail.py,BitStatusUtil,Fail,23.0,20.0,9.0,11.0,4.0,0.0,0.0
santacoder-1.1B,C,BlackjackGameFail.py,BlackjackGame,Fail,34.0,0.0,17.0,13.0,0.0,0.0,0.0
santacoder-1.1B,C,BookManagementDBFail.py,BookManagementDB,Fail,33.0,0.0,,7.0,0.0,0.0,0.0
santacoder-1.1B,C,BookManagementFail.py,BookManagement,Fail,23.0,0.0,9.0,9.0,0.0,0.0,0.0
santacoder-1.1B,C,BoyerMooreSearchFail.py,BoyerMooreSearch,Fail,22.0,6.0,10.0,11.0,3.0,0.0,0.0
santacoder-1.1B,C,CalculatorFail.py,Calculator,Fail,50.0,11.0,30.0,13.0,1.0,0.0,0.0
santacoder-1.1B,C,CalendarUtilFail.py,CalendarUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,C,CamelCaseMapFail.py,CamelCaseMap,Fail,18.0,5.0,1.0,9.0,1.0,0.0,0.0
santacoder-1.1B,C,ChandrasekharSieveFail.py,ChandrasekharSieve,Fail,12.0,0.0,3.0,5.0,0.0,0.0,0.0
santacoder-1.1B,C,ChatFail.py,Chat,Fail,25.0,0.0,7.0,9.0,0.0,0.0,0.0
santacoder-1.1B,C,ClassRegistrationSystemFail.py,ClassRegistrationSystem,Fail,26.0,0.0,6.0,11.0,0.0,0.0,0.0
santacoder-1.1B,C,ClassroomFail.py,Classroom,Fail,22.0,0.0,8.0,11.0,0.0,0.0,0.0
santacoder-1.1B,C,CombinationCalculatorFail.py,CombinationCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,C,ComplexCalculatorFail.py,ComplexCalculator,Fail,12.0,20.0,,5.0,4.0,0.0,0.0
santacoder-1.1B,C,CookiesUtilFail.py,CookiesUtil,Fail,23.0,0.0,3.0,5.0,0.0,0.0,0.0
santacoder-1.1B,C,CSVProcessorFail.py,CSVProcessor,Fail,28.0,7.0,2.0,6.0,2.0,0.0,0.0
santacoder-1.1B,C,CurrencyConverterFail.py,CurrencyConverter,Fail,31.0,0.0,6.0,9.0,0.0,0.0,0.0
santacoder-1.1B,C,DatabaseProcessorFail.py,DatabaseProcessor,Fail,25.0,0.0,,5.0,0.0,0.0,0.0
santacoder-1.1B,C,DataStatistics2Fail.py,DataStatistics2,Fail,16.0,0.0,,7.0,0.0,0.0,0.0
santacoder-1.1B,C,DataStatistics4Fail.py,DataStatistics4,Fail,20.0,25.0,1.0,5.0,5.0,0.0,0.0
santacoder-1.1B,C,DataStatisticsFail.py,DataStatistics,Fail,8.0,0.0,,3.0,0.0,0.0,0.0
santacoder-1.1B,C,DecryptionUtilsFail.py,DecryptionUtils,Fail,9.0,0.0,,4.0,1.0,0.0,0.0
santacoder-1.1B,C,DiscountStrategyFail.py,DiscountStrategy,Fail,32.0,30.0,11.0,13.0,6.0,0.0,0.0
santacoder-1.1B,C,DocFileHandlerFail.py,DocFileHandler,Fail,35.0,0.0,5.0,8.0,0.0,0.0,0.0
santacoder-1.1B,C,EightPuzzleFail.py,EightPuzzle,Fail,46.0,0.0,24.0,15.0,0.0,0.0,0.0
santacoder-1.1B,C,EmailClientFail.py,EmailClient,Fail,26.0,0.0,7.0,11.0,0.0,0.0,0.0
santacoder-1.1B,C,EncryptionUtilsFail.py,EncryptionUtils,Fail,27.0,0.0,12.0,10.0,0.0,0.0,0.0
santacoder-1.1B,C,ExcelProcessorFail.py,ExcelProcessor,Fail,28.0,7.0,2.0,5.0,2.0,0.0,0.0
santacoder-1.1B,C,ExpressionCalculatorFail.py,ExpressionCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,C,FitnessTrackerFail.py,FitnessTracker,Fail,36.0,9.0,14.0,11.0,4.0,0.0,0.0
santacoder-1.1B,C,GomokuGameFail.py,GomokuGame,Fail,31.0,0.0,20.0,27.0,0.0,0.0,0.0
santacoder-1.1B,C,HotelSuccess.py,Hotel,Success,31.0,0.0,7.0,12.0,0.0,1.0,1.0
santacoder-1.1B,C,HRManagementSystemFail.py,HRManagementSystem,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,C,HtmlUtilFail.py,HtmlUtil,Fail,107.0,2.0,1.0,5.0,1.0,0.0,0.0
santacoder-1.1B,C,ImageProcessorFail.py,ImageProcessor,Fail,18.0,0.0,3.0,9.0,0.0,0.0,0.0
santacoder-1.1B,C,InterpolationFail.py,Interpolation,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,C,IPAddressFail.py,IPAddress,Fail,25.0,0.0,12.0,12.0,0.0,0.0,0.0
santacoder-1.1B,C,IpUtilFail.py,IpUtil,Fail,23.0,20.0,3.0,3.0,4.0,0.0,0.0
santacoder-1.1B,C,JobMarketplaceFail.py,JobMarketplace,Fail,28.0,0.0,9.0,13.0,0.0,0.0,0.0
santacoder-1.1B,C,JSONProcessorFail.py,JSONProcessor,Fail,31.0,0.0,8.0,6.0,0.0,0.0,0.0
santacoder-1.1B,C,KappaCalculatorFail.py,KappaCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,C,LemmatizationFail.py,Lemmatization,Fail,24.0,0.0,1.0,5.0,0.0,0.0,0.0
santacoder-1.1B,C,LongestWordFail.py,LongestWord,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,C,MahjongConnectFail.py,MahjongConnect,Fail,32.0,9.0,12.0,21.0,3.0,0.0,0.0
santacoder-1.1B,C,ManacherFail.py,Manacher,Fail,33.0,0.0,18.0,9.0,0.0,0.0,0.0
santacoder-1.1B,C,MetricsCalculator2Fail.py,MetricsCalculator2,Fail,12.0,10.0,2.0,4.0,2.0,0.0,0.0
santacoder-1.1B,C,MetricsCalculatorFail.py,MetricsCalculator,Fail,60.0,10.0,26.0,23.0,2.0,0.0,0.0
santacoder-1.1B,C,MinesweeperGameFail.py,MinesweeperGame,Fail,37.0,15.0,17.0,16.0,3.0,0.0,0.0
santacoder-1.1B,C,MovieBookingSystemFail.py,MovieBookingSystem,Fail,17.0,0.0,7.0,7.0,0.0,0.0,0.0
santacoder-1.1B,C,MovieTicketDBFail.py,MovieTicketDB,Fail,23.0,0.0,,5.0,0.0,0.0,0.0
santacoder-1.1B,C,MusicPlayerFail.py,MusicPlayer,Fail,51.0,0.0,16.0,17.0,0.0,0.0,0.0
santacoder-1.1B,C,NLPDataProcessor2Fail.py,NLPDataProcessor2,Fail,23.0,0.0,1.0,4.0,0.0,0.0,0.0
santacoder-1.1B,C,NLPDataProcessorFail.py,NLPDataProcessor,Fail,12.0,0.0,,4.0,0.0,0.0,0.0
santacoder-1.1B,C,NumberConverterFail.py,NumberConverter,Fail,13.0,30.0,,6.0,6.0,0.0,0.0
santacoder-1.1B,C,NumberWordFormatterFail.py,NumberWordFormatter,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
santacoder-1.1B,C,NumericEntityUnescaperFail.py,NumericEntityUnescaper,Fail,7.0,10.0,1.0,15.0,2.0,0.0,0.0
santacoder-1.1B,C,OrderFail.py,Order,Fail,23.0,0.0,5.0,7.0,0.0,0.0,0.0
santacoder-1.1B,C,PageUtilFail.py,PageUtil,Fail,34.0,0.0,5.0,8.0,0.0,0.0,0.0
santacoder-1.1B,C,PDFHandlerFail.py,PDFHandler,Fail,16.0,0.0,2.0,5.0,0.0,0.0,0.0
santacoder-1.1B,C,PersonRequestFail.py,PersonRequest,Fail,11.0,11.0,,4.0,4.0,0.0,0.0
